system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,CEC,EVI,Evap_tavg,GNDVI,K_proxy,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,MSK_CLDPRB,MSK_SNWPRB,N,NDVI,NDVI_class,NDWI,P_proxy,QA10,QA20,QA60,Rainf_tavg,SAVI,SCL,SOC,SoilMoi0_10cm_inst,TCI_B,TCI_G,TCI_R,Tair_f_inst,WVP,aspect,bulk_density,clay,elevation,latitude,longitude,pH,sand,silt,slope,.geo
2970_0,0.027623784,0.041159928,0.1809989,0.1107168,0.051918607,0.08162406,0.0698257,0.12958069,0.24434015,0.27967864,0.28799275,0.3028721,0.30672508,167,0.41396117582247505,2.1250251E-5,0.55833143,284.8,0.0,0.0,0.0,8.295523E-6,0.0,1172,0.6097143,3,-0.55833143,186.70000000000002,0.0,0.0,0.0,2.093113E-5,0.3814916401688764,4.153742E-4,117,16.898975,0.0053637777,0.008432313,0.007207084,298.4917,0.17766981,229.18515,146,316,239,30.275470863038176,75.86946310852449,81,323,361,0.08868828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86946310852449,30.275470863038176]}"
2971_0,0.030652381,0.03588491,0.16767028,0.09131429,0.042967793,0.07422782,0.054885082,0.12437865,0.26204202,0.30931213,0.3171112,0.33456492,0.33716303,189,0.4950788996512046,1.9712488E-5,0.62064695,261.5,0.0,0.0,0.0,2.507634E-9,0.0,1289,0.70491594,3,-0.62064695,182.9,0.0,0.0,0.0,1.8921432E-5,0.4510789541995731,4.0022333E-4,145,15.511139,0.0044176877,0.0077123293,0.0057282606,298.53976,0.17394732,270.0,147,242,229,30.495558107647458,75.50564541845608,79,398,360,0.13454863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50564541845608,30.495558107647458]}"
2972_0,0.028584836,0.03985898,0.17108913,0.097916976,0.047519635,0.07765155,0.061016794,0.1251004,0.24956362,0.28979415,0.29791576,0.3140537,0.31755322,197,0.4529203763986889,2.1375912E-5,0.58648396,290.79999999999995,0.0,0.0,0.0,6.9179146E-7,0.0,1272,0.6600097,3,-0.58648396,192.6,0.0,0.0,0.0,2.0987958E-5,0.41370936891398236,4.0169086E-4,142,16.647383,0.0049017244,0.008042925,0.0063312924,298.36008,0.17622328,270.0,145,274,243,30.47310022554447,75.75717369800955,79,319,407,0.13451791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75717369800955,30.47310022554447]}"
2973_0,0.029425465,0.04053086,0.17110282,0.103213385,0.04929841,0.078817464,0.0698056,0.122033454,0.24693723,0.2862805,0.29414213,0.30772832,0.31192997,177,0.4175294788924103,2.2048618E-5,0.5773405,255.4,0.0,0.0,0.0,1.9647552E-5,0.0,1151,0.6163977,3,-0.5773405,177.70000000000002,0.0,0.0,0.0,2.1503907E-5,0.3894967027504422,4.0E-4,140,17.361008,0.0051135323,0.008154817,0.007249569,298.29916,0.18250817,-0.0,145,241,221,30.99861466675439,75.30352447952919,80,406,353,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30352447952919,30.99861466675439]}"
2974_0,0.03019838,0.042031195,0.17407578,0.105313726,0.049229145,0.07805307,0.06749259,0.12286018,0.24952091,0.29247344,0.299495,0.31220472,0.316851,156,0.4343859890922361,2.005679E-5,0.58652645,246.0,0.0,0.0,0.0,3.671554E-5,0.0,1111,0.6321806,3,-0.58652645,163.8,0.0,0.0,0.0,1.9794183E-5,0.40139401411278736,4.0E-4,114,16.632051,0.005097096,0.008080331,0.007001829,298.59122,0.18339905,30.213493,146,252,222,30.836917915612876,75.13284457554649,80,420,328,0.13416108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.13284457554649,30.836917915612876]}"
2975_0,0.029558469,0.037538685,0.16693738,0.09610745,0.046161026,0.076319546,0.06361972,0.12116775,0.251533,0.2929523,0.30142692,0.31659475,0.3202166,161,0.44468644513560185,2.1939177E-5,0.5959219,252.0,0.0,0.0,0.0,5.274507E-6,0.0,1038,0.65144336,3,-0.5959219,159.9,0.0,0.0,0.0,2.1091373E-5,0.41236019480848446,4.0E-4,115,16.833397,0.0047775893,0.007910628,0.006625232,298.28482,0.1792009,-0.0,147,234,231,30.854884221295265,75.44725492498831,79,399,367,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.44725492498831,30.854884221295265]}"
2976_0,0.030963022,0.040633675,0.17080574,0.09986219,0.045752376,0.073103555,0.05838785,0.11910853,0.25341362,0.30242166,0.30970043,0.3212997,0.3268349,170,0.47709677849707477,1.7813214E-5,0.61806273,242.4,0.0,0.0,0.0,4.9291953E-5,0.0,1399,0.6827508,3,-0.61806273,189.6,0.0,0.0,0.0,1.744995E-5,0.4342517680444592,4.0E-4,169,15.297628,0.0047246083,0.0075895917,0.006067145,298.938,0.18403143,-0.0,145,237,214,30.54496544827403,75.00708043576975,78,440,322,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00708043576975,30.54496544827403]}"
2977_0,0.030541068,0.035430394,0.1858407,0.115993135,0.04904288,0.079056,0.068671994,0.13050541,0.25540227,0.2961743,0.3032767,0.319168,0.3198543,144,0.4352633563653866,1.819735E-5,0.5864544,241.1,0.0,0.0,0.0,2.1296931E-7,0.0,1399,0.6307448,3,-0.5864544,162.9,0.0,0.0,0.0,1.7459462E-5,0.4035868718888097,4.1896862E-4,114,15.38136,0.0050493446,0.0081785405,0.007105098,298.96606,0.17370257,90.0,149,257,222,30.122757264737857,75.50564541845608,79,426,317,0.06701865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.50564541845608,30.122757264737857]}"
2978_0,0.030037014,0.037732773,0.19189557,0.120636314,0.05040106,0.079405054,0.06957431,0.13030036,0.25468275,0.2957937,0.30290896,0.3162129,0.31860265,123,0.4345647392665903,1.6826278E-5,0.5846082,215.1,0.0,0.0,0.0,1.864624E-5,0.0,1575,0.62642986,3,-0.5846082,144.29999999999998,0.0,0.0,0.0,1.6421161E-5,0.40115608072714143,4.1409448E-4,126,15.185186,0.0051956293,0.008214091,0.0071851765,299.28143,0.17985861,293.39493,146,189,211,30.086824653373075,75.18225191617306,78,470,342,0.14599077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18225191617306,30.086824653373075]}"
2979_0,0.030441226,0.039072607,0.16992906,0.09802964,0.04586435,0.0751683,0.060539566,0.12179757,0.2545483,0.3002543,0.30784065,0.32197797,0.3261439,168,0.4658690660886667,1.9643405E-5,0.6074854,244.8,0.0,0.0,0.0,2.4588286E-5,0.0,1235,0.6713202,3,-0.6074854,167.7,0.0,0.0,0.0,1.9093579E-5,0.4271764996194532,4.0E-4,126,15.960558,0.004736123,0.007797855,0.0062979027,298.6229,0.18022555,90.0,148,237,224,30.66174643520957,75.25411713890261,78,432,332,0.067388594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.25411713890261,30.66174643520957]}"
2980_0,0.029800182,0.038468927,0.19459777,0.122691385,0.051001105,0.07976476,0.07017539,0.13064002,0.25456366,0.29551303,0.30264375,0.3151507,0.31805387,146,0.4333255252533244,1.6361239E-5,0.5828296,224.39999999999998,0.0,0.0,0.0,2.3762906E-5,0.0,1594,0.62354195,3,-0.5828296,148.2,0.0,0.0,0.0,1.6073654E-5,0.39951294092152867,4.126104E-4,112,15.1306095,0.005259391,0.008250373,0.007241812,299.394,0.1818619,90.0,150,210,209,30.064366771270087,75.07894565849931,80,468,322,0.0669795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.07894565849931,30.064366771270087]}"
2981_0,0.027621163,0.037850548,0.16568953,0.09731921,0.046927523,0.07593857,0.065796085,0.11764366,0.2391423,0.2754588,0.28479636,0.29890105,0.30307332,175,0.4123937178280562,2.3979354E-5,0.57897854,245.7,0.0,0.0,0.0,0.0,0.0,1110,0.6246577,3,-0.57897854,173.39999999999998,0.0,0.0,0.0,2.386883E-5,0.38620189001694355,4.0E-4,140,18.02888,0.004874144,0.007859309,0.006842855,297.80515,0.17660719,180.0,143,228,233,30.99412309033379,75.6583590167564,78,432,340,0.057968166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6583590167564,30.99412309033379]}"
2982_0,0.030071804,0.037174802,0.19322617,0.12266412,0.050848797,0.08002875,0.071004674,0.1313482,0.25439602,0.2945749,0.3016213,0.31534854,0.3171445,158,0.4282467980466963,1.6911292E-5,0.5806171,232.9,0.0,0.0,0.0,1.3925891E-5,0.0,1385,0.6188957,3,-0.5806171,160.5,0.0,0.0,0.0,1.645313E-5,0.39641832404423444,4.1689962E-4,133,15.210823,0.0052407486,0.008274879,0.0073299753,299.2735,0.17858048,257.78925,147,208,220,30.046400465587695,75.24513398606142,80,451,341,0.27406842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.24513398606142,30.046400465587695]}"
2983_0,0.02829407,0.038713664,0.16801718,0.09627919,0.046579514,0.07629902,0.06164654,0.12159681,0.24599713,0.2854109,0.2940074,0.30947122,0.31320125,170,0.4419051572785457,2.2345901E-5,0.5879141,267.5,0.0,0.0,0.0,0.0,0.0,1110,0.65333414,3,-0.5879141,171.1,0.0,0.0,0.0,2.2131817E-5,0.4073390702990288,4.0E-4,111,17.142921,0.004816731,0.007903424,0.0064072977,298.11105,0.17563729,90.0,145,272,246,30.693187470153752,75.70776635738298,80,369,359,0.13482042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.70776635738298,30.693187470153752]}"
2984_0,0.029031543,0.03778729,0.1675271,0.094820455,0.045632202,0.07582671,0.06034547,0.12215269,0.25071734,0.29221156,0.30064547,0.3165913,0.3200247,201,0.45494930960827396,2.173404E-5,0.5971723,290.5,0.0,0.0,0.0,0.0,0.0,1171,0.66566765,3,-0.5971723,196.59999999999997,0.0,0.0,0.0,2.1249327E-5,0.4186455190023476,4.0E-4,125,16.721615,0.004713505,0.007860965,0.006280313,298.2341,0.17584719,90.0,144,313,239,30.675221164471363,75.62691798181221,80,337,350,0.06739789,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.62691798181221,30.675221164471363]}"
2985_0,0.030974258,0.040079873,0.17118897,0.09971419,0.04533536,0.07261484,0.05740674,0.119055234,0.254189,0.30360597,0.3109989,0.32260352,0.3280938,169,0.4819589076182129,1.7499713E-5,0.62141687,246.6,0.0,0.0,0.0,4.8187412E-5,0.0,1436,0.6883504,3,-0.62141687,195.9,0.0,0.0,0.0,1.7095621E-5,0.43803058338852163,4.0056813E-4,173,15.099895,0.004679031,0.0075413357,0.005965719,298.99823,0.18382692,180.0,146,252,212,30.477591801965065,75.00708043576975,80,431,317,0.057968166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.00708043576975,30.477591801965065]}"
2986_0,0.030561268,0.035918836,0.1818311,0.11024581,0.04761124,0.077689625,0.06511859,0.12861788,0.25694835,0.2996761,0.30693647,0.32272816,0.3242061,165,0.45096306106672124,1.8319379E-5,0.5960252,251.0,0.0,0.0,0.0,4.1043277E-6,0.0,1417,0.6499519,3,-0.5960252,164.89999999999998,0.0,0.0,0.0,1.7616985E-5,0.41594486675832526,4.133363E-4,115,15.358,0.004901485,0.008046138,0.006748646,298.91202,0.17483708,210.05418,146,248,223,30.217080369570407,75.44276334856772,78,412,341,0.13394473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.44276334856772,30.217080369570407]}"
2988_0,0.029542593,0.040186483,0.17072894,0.1022174,0.04873761,0.07828363,0.068435594,0.12197837,0.24805701,0.28820416,0.29607207,0.3098287,0.3139831,175,0.42432962315834877,2.1787417E-5,0.58176875,258.4,0.0,0.0,0.0,1.9198395E-5,0.0,1205,0.62450397,3,-0.58176875,170.39999999999998,0.0,0.0,0.0,2.1223545E-5,0.3949701347695961,4.0E-4,128,17.179585,0.0050523956,0.0081026545,0.007109559,298.33215,0.1820368,310.6159,145,238,221,30.953698902548414,75.30801605594979,80,393,369,0.08904681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30801605594979,30.953698902548414]}"
2989_0,0.028992416,0.03839926,0.18376364,0.113510385,0.050634466,0.08059998,0.06959237,0.13048601,0.2501314,0.28812882,0.29594034,0.3112634,0.31376988,157,0.42427428583162885,1.9738107E-5,0.5718919,254.4,0.0,0.0,0.0,6.159677E-6,0.0,1223,0.61922765,3,-0.5718919,166.20000000000002,0.0,0.0,0.0,1.9192872E-5,0.3922693476518181,4.185733E-4,113,16.138605,0.0052229906,0.0083320355,0.007190044,298.7293,0.17592655,90.0,146,261,230,30.19013091104682,75.69878320454178,80,397,343,0.067063965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.69878320454178,30.19013091104682]}"
2990_0,0.030660754,0.03567191,0.17377983,0.09958827,0.044941954,0.07577733,0.059432857,0.12639917,0.2600043,0.305233,0.31278414,0.3297017,0.33164498,151,0.4753961541531118,1.9149089E-5,0.6099596,239.2,0.0,0.0,0.0,2.9031412E-7,0.0,1291,0.68065476,3,-0.6099596,158.0,0.0,0.0,0.0,1.8371004E-5,0.4357022637202498,4.0648857E-4,111,15.44089,0.0046228017,0.007861835,0.0061825323,298.6911,0.1738757,-0.0,146,241,228,30.369793967870724,75.49666226561489,80,435,325,0.057968166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.49666226561489,30.369793967870724]}"
2991_0,0.027051527,0.03943563,0.16794139,0.09822849,0.047508907,0.07630069,0.06379719,0.119352125,0.23727497,0.27329475,0.28232536,0.2967577,0.30098504,158,0.41742350210689944,2.356672E-5,0.5744833,255.4,0.0,0.0,0.0,0.0,0.0,1230,0.63136065,3,-0.5744833,177.7,0.0,0.0,0.0,2.390244E-5,0.3874051700914033,4.0E-4,126,17.955948,0.0049254866,0.007894114,0.006622128,297.817,0.17450982,130.66187,147,277,247,30.796493727827496,75.81107261505672,77,399,324,0.08896362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.81107261505672,30.796493727827496]}"
2992_0,0.024896929,0.04054429,0.16835964,0.10096381,0.048376065,0.075549066,0.065235965,0.115822405,0.22275466,0.25397637,0.2635876,0.27654794,0.28150493,161,0.38375300695152204,2.5200174E-5,0.55446243,259.8,0.0,0.0,0.0,0.0,0.0,1135,0.603216,3,-0.55446243,201.59999999999997,0.0,0.0,0.0,2.6755943E-5,0.35897561114396465,4.0E-4,166,19.164982,0.0050310423,0.0078028627,0.0067565506,297.30493,0.17037113,229.36436,147,288,256,30.88632525623945,76.0266682832454,78,392,321,0.08901107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0266682832454,30.88632525623945]}"
2993_0,0.030859452,0.040211737,0.1707018,0.099342786,0.04573823,0.073666595,0.05880418,0.12001946,0.25404465,0.30231354,0.30963278,0.321995,0.3271202,171,0.4752625845390225,1.8238316E-5,0.61561847,250.90000000000003,0.0,0.0,0.0,4.255459E-5,0.0,1423,0.6807911,3,-0.61561847,180.8,0.0,0.0,0.0,1.7833514E-5,0.4332414607628041,4.0E-4,136,15.444112,0.0047222297,0.0076466994,0.006112371,298.86032,0.18284073,246.70723,145,262,216,30.567423330377018,75.07445408207872,78,423,316,0.14659515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.07445408207872,30.567423330377018]}"
2994_0,0.029397918,0.038332067,0.20221756,0.13010728,0.05286666,0.08188828,0.0740825,0.13394019,0.25444293,0.2929619,0.30001268,0.31239724,0.3147834,130,0.419007567300707,1.5841948E-5,0.57115436,221.60000000000002,0.0,0.0,0.0,1.9452562E-5,0.0,1714,0.6039377,3,-0.57115436,145.2,0.0,0.0,0.0,1.563289E-5,0.3877097976288919,4.1562054E-4,104,15.113719,0.0054516383,0.008460879,0.0076308926,299.55252,0.18214229,246.57419,147,224,207,29.938602631493353,75.05648777639632,78,467,310,0.1458091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05648777639632,29.938602631493353]}"
2995_0,0.029942261,0.036592152,0.16699274,0.09288826,0.04430895,0.07508437,0.058327936,0.122864194,0.25663102,0.30089217,0.30909944,0.32569042,0.3287337,187,0.47252970297936686,2.0897774E-5,0.60912263,255.5,0.0,0.0,0.0,0.0,0.0,1165,0.6825063,3,-0.60912263,184.20000000000002,0.0,0.0,0.0,2.0129397E-5,0.43364696877144826,4.0E-4,152,16.168575,0.0045691994,0.007792641,0.006080949,298.383,0.17569238,-0.0,148,236,234,30.63928855310658,75.53259487697967,80,414,350,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.53259487697967,30.63928855310658]}"
2996_0,0.025379982,0.039081454,0.16683836,0.0997117,0.047326397,0.07467587,0.065251045,0.114618175,0.22476849,0.25704086,0.26678863,0.2796997,0.28451267,186,0.38657701808067424,2.5198719E-5,0.56261414,271.5,0.0,0.0,0.0,0.0,0.0,999,0.6069684,3,-0.56261414,196.2,0.0,0.0,0.0,2.6573123E-5,0.363331687926001,4.0E-4,147,19.081312,0.004925568,0.007716966,0.0067691775,297.29193,0.17053613,90.0,146,285,242,30.989631513913196,75.92336202557166,79,377,339,0.06761981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.92336202557166,30.989631513913196]}"
2997_0,0.027477715,0.038236354,0.16643411,0.09738794,0.046891365,0.07584835,0.064669415,0.11821285,0.23886035,0.2753952,0.2846036,0.29888386,0.3030339,201,0.41624721417702437,2.373779E-5,0.57914865,280.3,0.0,0.0,0.0,0.0,0.0,1061,0.6296913,3,-0.57914865,195.5,0.0,0.0,0.0,2.3809485E-5,0.38845137695544035,4.0E-4,139,17.952606,0.0048664296,0.0078500705,0.0067223194,297.8102,0.17550729,-0.0,144,286,241,30.917766291183632,75.70776635738298,78,363,352,0.28983843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.70776635738298,30.917766291183632]}"
2998_0,0.028419906,0.038178973,0.16733064,0.09595915,0.04629615,0.076036215,0.062049054,0.120939314,0.24625005,0.28576785,0.29446477,0.3098126,0.31352818,159,0.4403354035733797,2.2472072E-5,0.5895492,257.7,0.0,0.0,0.0,0.0,0.0,1012,0.6519122,3,-0.5895492,164.9,0.0,0.0,0.0,2.2183336E-5,0.40702620515241483,4.0E-4,115,17.17887,0.0047901105,0.007877146,0.0064531276,298.0895,0.17590348,270.0,146,252,242,30.75157796362152,75.6673421695976,79,385,364,0.067453824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6673421695976,30.75157796362152]}"
2999_0,0.026598413,0.042168252,0.17064583,0.10037405,0.049740236,0.07857004,0.064449474,0.12244943,0.23644051,0.27101406,0.279709,0.2944505,0.2988516,214,0.4160877899654696,2.3395449E-5,0.5614031,299.7,0.0,0.0,0.0,0.0,0.0,1291,0.6254663,3,-0.5614031,193.3,0.0,0.0,0.0,2.3683351E-5,0.38249844215896567,4.0E-4,139,17.924402,0.005148978,0.008121892,0.006671376,297.96658,0.17614834,180.0,142,270,253,30.607847518162398,75.95031148409525,78,305,425,0.057968166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.95031148409525,30.607847518162398]}"
3000_0,0.030161807,0.036507107,0.17640284,0.10342412,0.046569437,0.077111244,0.06223686,0.12737869,0.25682375,0.2998632,0.30746573,0.32395515,0.32599726,171,0.46039708495366305,1.9383062E-5,0.5989815,247.10000000000002,0.0,0.0,0.0,1.042751E-6,0.0,1370,0.6633139,3,-0.5989815,174.09999999999997,0.0,0.0,0.0,1.868672E-5,0.4229529849976406,4.0927745E-4,131,15.675728,0.0047944593,0.007991398,0.006460481,298.69064,0.17438765,310.79944,147,248,231,30.32487820366475,75.55954433550326,80,431,322,0.08871592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.55954433550326,30.32487820366475]}"
3001_0,0.029661233,0.038336255,0.16820535,0.09776608,0.046730656,0.07666562,0.06438707,0.12148466,0.25112638,0.29275087,0.30097193,0.31571487,0.31951055,185,0.4424414766039362,2.1634229E-5,0.5939725,262.0,0.0,0.0,0.0,1.0664399E-5,0.0,1114,0.6475408,3,-0.5939725,181.3,0.0,0.0,0.0,2.0889034E-5,0.4100925608462924,4.0E-4,126,16.811983,0.004837056,0.007944538,0.0067003495,298.33487,0.17993963,90.0,145,271,229,30.854884221295265,75.39335600794115,79,403,327,0.06752561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39335600794115,30.854884221295265]}"
3002_0,0.02595784,0.04272701,0.17084579,0.10146151,0.050333105,0.0787136,0.065442376,0.12161522,0.23215531,0.2650129,0.2738851,0.28816298,0.2928138,213,0.4042592791460006,2.3954331E-5,0.553523,298.4,0.0,0.0,0.0,0.0,0.0,1307,0.6142819,3,-0.553523,196.7,0.0,0.0,0.0,2.4518535E-5,0.3725173981073695,4.0E-4,136,18.308638,0.0052156,0.0081317155,0.0067688855,297.83496,0.17562684,49.291134,142,287,257,30.63928855310658,76.01319355398361,77,315,399,0.08887878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.01319355398361,30.63928855310658]}"
3003_0,0.029063113,0.038248416,0.18412785,0.11395403,0.050639883,0.08060425,0.06974595,0.13060778,0.25035724,0.2884167,0.29619354,0.31152117,0.31393397,158,0.4241004160256428,1.9640234E-5,0.5721618,253.20000000000002,0.0,0.0,0.0,6.051817E-6,0.0,1323,0.61881155,3,-0.5721618,163.29999999999998,0.0,0.0,0.0,1.9083702E-5,0.39225764417809883,4.189685E-4,114,16.096968,0.005223171,0.008332377,0.0072057117,298.74695,0.175832,293.37518,147,249,229,30.181147758205626,75.68980005170059,80,398,354,0.14610712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68980005170059,30.181147758205626]}"
3004_0,0.029711898,0.038640138,0.1957616,0.12365179,0.051263582,0.07999417,0.0705603,0.13094938,0.25455588,0.29530838,0.30243993,0.31475002,0.31774747,131,0.4321839487097939,1.6214584E-5,0.58165777,215.89999999999998,0.0,0.0,0.0,2.4680172E-5,0.0,1426,0.6216608,3,-0.58165777,135.2,0.0,0.0,0.0,1.5961481E-5,0.3984185033047157,4.1239528E-4,98,15.116549,0.0052868845,0.008273325,0.0072793383,299.4318,0.18237373,49.12126,153,200,209,30.050892042008293,75.05199619997572,79,478,322,0.08857396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05199619997572,30.050892042008293]}"
3005_0,0.02989489,0.0428882,0.17542826,0.108004555,0.05078238,0.07985155,0.07133415,0.12376562,0.24715789,0.28779182,0.29471758,0.307379,0.3119235,166,0.4161840945814843,2.0837135E-5,0.57363516,258.7,0.0,0.0,0.0,3.536807E-5,0.0,1176,0.61025095,3,-0.57363516,177.09999999999997,0.0,0.0,0.0,2.0634658E-5,0.3868996816710217,4.0E-4,136,17.151793,0.0052647023,0.008257577,0.007394878,298.4808,0.18398944,270.0,146,253,216,30.958190478969012,75.14631930480827,80,389,359,0.13519536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.14631930480827,30.958190478969012]}"
3006_0,0.029166784,0.038007013,0.185099,0.11517023,0.050782576,0.08072726,0.07029372,0.13095647,0.25059915,0.2886212,0.29633594,0.31163475,0.31387663,179,0.422594470742386,1.9455108E-5,0.5718105,263.1,0.0,0.0,0.0,6.0181615E-6,0.0,1376,0.616541,3,-0.5718105,176.0,0.0,0.0,0.0,1.888055E-5,0.3912436260533848,4.200746E-4,122,16.028128,0.0052374313,0.008344246,0.0072609126,298.78363,0.17569377,-0.0,145,264,230,30.15868987610264,75.6763253224388,80,390,346,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6763253224388,30.15868987610264]}"
3007_0,0.028452266,0.03774724,0.1665288,0.095943615,0.04626644,0.07596198,0.06314108,0.12005401,0.24572223,0.2848365,0.29370314,0.30878863,0.3125578,156,0.43484182870095583,2.2797754E-5,0.58902276,259.5,0.0,0.0,0.0,0.0,0.0,1025,0.64611405,3,-0.58902276,168.8,0.0,0.0,0.0,2.2412625E-5,0.403624235202761,4.0E-4,124,17.320236,0.0047919927,0.00786896,0.006569878,298.04797,0.1766017,-0.0,150,252,243,30.836917915612876,75.62691798181221,79,374,373,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.62691798181221,30.836917915612876]}"
3008_0,0.030446215,0.03871845,0.18106851,0.10895687,0.047556344,0.07601556,0.06287898,0.12492803,0.25530037,0.30062205,0.30793628,0.32076663,0.32464176,157,0.46114107432972773,1.7306415E-5,0.604036,234.99999999999997,0.0,0.0,0.0,3.055699E-5,0.0,1368,0.6608609,3,-0.604036,176.9,0.0,0.0,0.0,1.6889566E-5,0.42211702706236504,4.0635053E-4,141,15.167579,0.004903942,0.007879729,0.006514914,299.10852,0.18143144,90.0,148,250,216,30.293437168720565,75.11487826986409,79,457,293,0.067133754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11487826986409,30.293437168720565]}"
3009_0,0.028856488,0.037404355,0.16639425,0.09527818,0.045916878,0.0758971,0.062576,0.1205799,0.24841559,0.2885829,0.29734117,0.31271225,0.3163274,182,0.44181256218903975,2.2456667E-5,0.5933048,268.20000000000005,0.0,0.0,0.0,0.0,0.0,1129,0.6522755,3,-0.5933048,174.70000000000002,0.0,0.0,0.0,2.18894E-5,0.40951356547402484,4.0E-4,120,17.082413,0.0047526266,0.007865333,0.0065147015,298.13168,0.17699453,90.0,146,261,238,30.818951609930487,75.58649379402684,79,375,364,0.0675006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.58649379402684,30.818951609930487]}"
3010_0,0.030606356,0.03626661,0.1674974,0.09192586,0.043285143,0.074182175,0.055646814,0.12355445,0.26071915,0.3077668,0.31561342,0.33246428,0.3353787,178,0.4905564384119326,1.9775202E-5,0.6193791,245.6,0.0,0.0,0.0,3.9270344E-6,0.0,1198,0.70022744,3,-0.6193791,161.9,0.0,0.0,0.0,1.8994557E-5,0.4475699587190946,4.0E-4,120,15.596037,0.0044544213,0.007706381,0.0058060223,298.5433,0.17513157,-0.0,149,221,230,30.535982295432834,75.4607296542501,79,433,346,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4607296542501,30.535982295432834]}"
3011_0,0.028411686,0.037512086,0.16440897,0.0973091,0.047739606,0.07733503,0.069167696,0.11804539,0.24327764,0.2795227,0.28897476,0.30303317,0.30716372,148,0.40827983391557804,2.4244835E-5,0.5777616,244.70000000000002,0.0,0.0,0.0,0.0,0.0,1054,0.613742,3,-0.5777616,160.7,0.0,0.0,0.0,2.3251345E-5,0.38421429449014843,4.0E-4,126,17.94951,0.0049634054,0.008003969,0.0071999775,297.97842,0.18168908,90.0,149,227,235,31.12887038295172,75.51013699487667,78,408,365,0.13543542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.51013699487667,31.12887038295172]}"
3012_0,0.030930119,0.039354973,0.16960132,0.09727684,0.04479402,0.07293185,0.05687007,0.11988991,0.255616,0.3046263,0.3120887,0.32495046,0.32988673,172,0.48433950691034316,1.8141012E-5,0.6211535,245.70000000000002,0.0,0.0,0.0,3.851217E-5,0.0,1370,0.6917267,3,-0.6211535,172.0,0.0,0.0,0.0,1.765638E-5,0.44055938844001635,4.0E-4,133,15.261683,0.00462057,0.0075750807,0.0059167147,298.86404,0.1817849,-0.0,147,237,216,30.518015989750445,75.11487826986409,78,433,331,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11487826986409,30.518015989750445]}"
